yearmonth,region,fueltype,cost
2024년10월,부산,LPG,1005.43
2024년11월,부산,LPG,1018.92
2024년12월,부산,LPG,1047.69
2025년01월,부산,LPG,1051.33
2025년02월,부산,LPG,1065.82
2025년03월,부산,LPG,1065.95
2025년04월,부산,LPG,1065.05
2025년05월,부산,LPG,1082.21
2020년01월,대구,LPG,849.92
2020년02월,대구,LPG,904.87
2020년03월,대구,LPG,905.5
2020년04월,대구,LPG,847.33
2020년05월,대구,LPG,756.69
2020년06월,대구,LPG,782.83
2020년07월,대구,LPG,792.45
2020년08월,대구,LPG,792.9
2020년09월,대구,LPG,803.98
2020년10월,대구,LPG,803.53
2020년11월,대구,LPG,803.54
2020년12월,대구,LPG,827.72
2021년01월,대구,LPG,828.44
2021년02월,대구,LPG,878.31
2021년03월,대구,LPG,930.77
2021년04월,대구,LPG,931.7
2021년05월,대구,LPG,931.98
2021년06월,대구,LPG,910.15
2021년07월,대구,LPG,937.44
2021년08월,대구,LPG,983.78
2021년09월,대구,LPG,1012.6
2021년10월,대구,LPG,1013.42
2021년11월,대구,LPG,1084.84
2021년12월,대구,LPG,1120.58
2022년01월,대구,LPG,1104.02
2022년02월,대구,LPG,1082.83
2022년03월,대구,LPG,1115.68
2022년04월,대구,LPG,1194.32
2022년05월,대구,LPG,1163.67
2022년06월,대구,LPG,1163.57
2022년07월,대구,LPG,1127.66
2022년08월,대구,LPG,1116.17
2022년09월,대구,LPG,1077.92
2022년10월,대구,LPG,1076.72
2022년11월,대구,LPG,1056.43
2022년12월,대구,LPG,1043.57
2023년01월,대구,LPG,1042.88
2023년02월,대구,LPG,1014.35
2023년03월,대구,LPG,1013.53
2023년04월,대구,LPG,1014.21
2023년05월,대구,LPG,1013.71
2023년06월,대구,LPG,985.93
2023년07월,대구,LPG,923.49
2023년08월,대구,LPG,887.62
2023년09월,대구,LPG,915.32
2023년10월,대구,LPG,960.76
2023년11월,대구,LPG,992.51
2023년12월,대구,LPG,991.98
2024년01월,대구,LPG,989.61
2024년02월,대구,LPG,989.01
2024년03월,대구,LPG,988.53
2024년04월,대구,LPG,988.59
2024년05월,대구,LPG,988.6
2024년06월,대구,LPG,988.53
2024년07월,대구,LPG,1001.92
2024년08월,대구,LPG,1036.27
2024년09월,대구,LPG,1035.36
2024년10월,대구,LPG,1035.44
2024년11월,대구,LPG,1049.52
2024년12월,대구,LPG,1078.53
2025년01월,대구,LPG,1078.64
2025년02월,대구,LPG,1092.51
2025년03월,대구,LPG,1092.03
2025년04월,대구,LPG,1092.05
2025년05월,대구,LPG,1108.06
2020년01월,인천,LPG,821.95
2020년02월,인천,LPG,877.19
2020년03월,인천,LPG,877.94
2020년04월,인천,LPG,819.76
2020년05월,인천,LPG,722.42
2020년06월,인천,LPG,752.36
2020년07월,인천,LPG,764.47
2020년08월,인천,LPG,764.13
2020년09월,인천,LPG,778.14
2020년10월,인천,LPG,778.31
2020년11월,인천,LPG,777.51
2020년12월,인천,LPG,803.53
2021년01월,인천,LPG,803.47
2021년02월,인천,LPG,854.49
2021년03월,인천,LPG,907.52
2021년04월,인천,LPG,907.33
2021년05월,인천,LPG,907.19
2021년06월,인천,LPG,884.42
2021년07월,인천,LPG,910.69
2021년08월,인천,LPG,957.14
2021년09월,인천,LPG,985.95
2021년10월,인천,LPG,986.17
2021년11월,인천,LPG,1057.28
2021년12월,인천,LPG,1094.48
2022년01월,인천,LPG,1076.88
2022년02월,인천,LPG,1057.28
2022년03월,인천,LPG,1091.57
2022년04월,인천,LPG,1164.74
2022년05월,인천,LPG,1131.89
2022년06월,인천,LPG,1131.45
2022년07월,인천,LPG,1101.87
2022년08월,인천,LPG,1089.47
2022년09월,인천,LPG,1050.46
2022년10월,인천,LPG,1048.75
2022년11월,인천,LPG,1030.22
2022년12월,인천,LPG,1018.64
2023년01월,인천,LPG,1017.94
2023년02월,인천,LPG,990.43
2023년03월,인천,LPG,989.63
2023년04월,인천,LPG,989.23
2023년05월,인천,LPG,988.8
2023년06월,인천,LPG,959.62
2023년07월,인천,LPG,900.43
2023년08월,인천,LPG,861.41
2023년09월,인천,LPG,890.39
2023년10월,인천,LPG,936.76
2023년11월,인천,LPG,969.29
2023년12월,인천,LPG,969.78
2024년01월,인천,LPG,969.81
2024년02월,인천,LPG,969.81
2024년03월,인천,LPG,970.02
2024년04월,인천,LPG,969.63
2024년05월,인천,LPG,969.97
2024년06월,인천,LPG,969.39
2024년07월,인천,LPG,982.28
2024년08월,인천,LPG,1016.54
2024년09월,인천,LPG,1015.37
2024년10월,인천,LPG,1015.53
2024년11월,인천,LPG,1030.49
2024년12월,인천,LPG,1057.94
2025년01월,인천,LPG,1056.36
2025년02월,인천,LPG,1071.79
2025년03월,인천,LPG,1073.04
2025년04월,인천,LPG,1073.44
2025년05월,인천,LPG,1088.92
2020년01월,광주,LPG,749.91
2020년02월,광주,LPG,804.28
2020년03월,광주,LPG,805.02
2020년04월,광주,LPG,748.61
2020년05월,광주,LPG,658.38
2020년06월,광주,LPG,688.66
2020년07월,광주,LPG,697.69
2020년08월,광주,LPG,696.19
2020년09월,광주,LPG,712.68
2020년10월,광주,LPG,712.11
2020년11월,광주,LPG,711.72
2020년12월,광주,LPG,734.57
2021년01월,광주,LPG,725.3
2021년02월,광주,LPG,770.13
2021년03월,광주,LPG,818.27
2021년04월,광주,LPG,818.72
2021년05월,광주,LPG,814.65
2021년06월,광주,LPG,793.63
2021년07월,광주,LPG,819.63
2021년08월,광주,LPG,864.08
2021년09월,광주,LPG,892.11
2021년10월,광주,LPG,911.9
2021년11월,광주,LPG,999.51
2021년12월,광주,LPG,1030.47
2022년01월,광주,LPG,1014.19
2022년02월,광주,LPG,995.56
2022년03월,광주,LPG,1029.32
2022년04월,광주,LPG,1110.76
2022년05월,광주,LPG,1079.13
2022년06월,광주,LPG,1078.55
2022년07월,광주,LPG,1050.46
2022년08월,광주,LPG,1037.75
2022년09월,광주,LPG,1006.75
2022년10월,광주,LPG,1006.71
2022년11월,광주,LPG,989.27
2022년12월,광주,LPG,987.66
2023년01월,광주,LPG,985.63
2023년02월,광주,LPG,965.44
2023년03월,광주,LPG,965.29
2023년04월,광주,LPG,964.47
2023년05월,광주,LPG,964.9
2023년06월,광주,LPG,945.73
2023년07월,광주,LPG,905.4
2023년08월,광주,LPG,868.77
2023년09월,광주,LPG,895.98
2023년10월,광주,LPG,941.3
2023년11월,광주,LPG,973.33
2023년12월,광주,LPG,973.38
2024년01월,광주,LPG,973.35
2024년02월,광주,LPG,973.09
2024년03월,광주,LPG,971.46
2024년04월,광주,LPG,973.6
2024년05월,광주,LPG,972.06
2024년06월,광주,LPG,971.15
2024년07월,광주,LPG,983.8
2024년08월,광주,LPG,1024.2
2024년09월,광주,LPG,1024.54
2024년10월,광주,LPG,1024.44
2024년11월,광주,LPG,1038.4
2024년12월,광주,LPG,1064.78
2025년01월,광주,LPG,1065.01
2025년02월,광주,LPG,1079.64
2025년03월,광주,LPG,1080.3
2025년04월,광주,LPG,1080.62
2025년05월,광주,LPG,1095.91
2020년01월,대전,LPG,816.18
2020년02월,대전,LPG,871.42
2020년03월,대전,LPG,871.59
2020년04월,대전,LPG,813.65
2020년05월,대전,LPG,719.36
2020년06월,대전,LPG,746.42
2020년07월,대전,LPG,755.75
2020년08월,대전,LPG,762.83
2020년09월,대전,LPG,772.55
2020년10월,대전,LPG,771.96
2020년11월,대전,LPG,766.4
2020년12월,대전,LPG,790.78
2021년01월,대전,LPG,791.35
2021년02월,대전,LPG,844.3
2021년03월,대전,LPG,894.77
2021년04월,대전,LPG,893.94
2021년05월,대전,LPG,893.56
2021년06월,대전,LPG,875.41
2021년07월,대전,LPG,903.61
2021년08월,대전,LPG,950.62
2021년09월,대전,LPG,976.88
2021년10월,대전,LPG,977.25
2021년11월,대전,LPG,1049.45
2021년12월,대전,LPG,1084.43
2022년01월,대전,LPG,1067.08
2022년02월,대전,LPG,1044.5
2022년03월,대전,LPG,1078.37
2022년04월,대전,LPG,1160.13
2022년05월,대전,LPG,1128.75
2022년06월,대전,LPG,1128.04
2022년07월,대전,LPG,1091.2
2022년08월,대전,LPG,1079.81
2022년09월,대전,LPG,1040.16
2022년10월,대전,LPG,1040.16
2022년11월,대전,LPG,1020.4
2022년12월,대전,LPG,1009.71
2023년01월,대전,LPG,1008.68
2023년02월,대전,LPG,977.18
2023년03월,대전,LPG,976.85
2023년04월,대전,LPG,975.51
2023년05월,대전,LPG,975.25
2023년06월,대전,LPG,948.97
2023년07월,대전,LPG,890.78
2023년08월,대전,LPG,852.29
2023년09월,대전,LPG,880.51
2023년10월,대전,LPG,925.88
2023년11월,대전,LPG,956.87
2023년12월,대전,LPG,956.99
2024년01월,대전,LPG,957.05
2024년02월,대전,LPG,957.08
2024년03월,대전,LPG,956.66
2024년04월,대전,LPG,956
2024년05월,대전,LPG,956.14
2024년06월,대전,LPG,956.88
2024년07월,대전,LPG,970.45
2024년08월,대전,LPG,1003.25
2024년09월,대전,LPG,1002.51
2024년10월,대전,LPG,1001.72
2024년11월,대전,LPG,1015.52
2024년12월,대전,LPG,1043.74
2025년01월,대전,LPG,1043.9
2025년02월,대전,LPG,1060.46
2025년03월,대전,LPG,1060.71
2025년04월,대전,LPG,1059.34
2025년05월,대전,LPG,1074.37
2020년01월,울산,LPG,831.91
2020년02월,울산,LPG,887.22
2020년03월,울산,LPG,887.33
2020년04월,울산,LPG,829.22
2020년05월,울산,LPG,732.56
2020년06월,울산,LPG,763.19
2020년07월,울산,LPG,772.14
2020년08월,울산,LPG,772.11
2020년09월,울산,LPG,783.38
2020년10월,울산,LPG,783.49
2020년11월,울산,LPG,783.62
2020년12월,울산,LPG,810.48
2021년01월,울산,LPG,810.56
2021년02월,울산,LPG,861
2021년03월,울산,LPG,912.59
2021년04월,울산,LPG,912.51
2021년05월,울산,LPG,912.75
2021년06월,울산,LPG,891.11
2021년07월,울산,LPG,918.54
2021년08월,울산,LPG,966.12
2021년09월,울산,LPG,989.72
2021년10월,울산,LPG,990.14
2021년11월,울산,LPG,1066.16
2021년12월,울산,LPG,1102.26
2022년01월,울산,LPG,1086.37
2022년02월,울산,LPG,1063.81
2022년03월,울산,LPG,1096.52
2022년04월,울산,LPG,1178.2
2022년05월,울산,LPG,1148.15
2022년06월,울산,LPG,1147.48
2022년07월,울산,LPG,1111.47
2022년08월,울산,LPG,1099.38
2022년09월,울산,LPG,1060.34
2022년10월,울산,LPG,1058.27
2022년11월,울산,LPG,1042.16
2022년12월,울산,LPG,1030.4
2023년01월,울산,LPG,1029.81
2023년02월,울산,LPG,1003.32
2023년03월,울산,LPG,1001.92
2023년04월,울산,LPG,1001.61
2023년05월,울산,LPG,1001.68
2023년06월,울산,LPG,974.05
2023년07월,울산,LPG,916.53
2023년08월,울산,LPG,880.33
2023년09월,울산,LPG,904.78
2023년10월,울산,LPG,950.35
2023년11월,울산,LPG,981.96
2023년12월,울산,LPG,982.3
2024년01월,울산,LPG,982.52
2024년02월,울산,LPG,982.17
2024년03월,울산,LPG,979.82
2024년04월,울산,LPG,979.73
2024년05월,울산,LPG,979.73
2024년06월,울산,LPG,979.73
2024년07월,울산,LPG,992.78
2024년08월,울산,LPG,1026.98
2024년09월,울산,LPG,1027
2024년10월,울산,LPG,1027
2024년11월,울산,LPG,1040.77
2024년12월,울산,LPG,1068.4
2025년01월,울산,LPG,1069.79
2025년02월,울산,LPG,1083.74
2025년03월,울산,LPG,1083.34
2025년04월,울산,LPG,1083.45
2025년05월,울산,LPG,1099.92
2020년01월,경기,LPG,820.44
2020년02월,경기,LPG,874.93
2020년03월,경기,LPG,874.39
2020년04월,경기,LPG,817.21
2020년05월,경기,LPG,722.8
2020년06월,경기,LPG,751.44
2020년07월,경기,LPG,761.54
2020년08월,경기,LPG,761.95
2020년09월,경기,LPG,770.77
2020년10월,경기,LPG,769.65
2020년11월,경기,LPG,769.58
2020년12월,경기,LPG,796.83
2021년01월,경기,LPG,797.01
2021년02월,경기,LPG,847.33
2021년03월,경기,LPG,898.86
2021년04월,경기,LPG,899.91
2021년05월,경기,LPG,899.82
2021년06월,경기,LPG,876.46
2021년07월,경기,LPG,905.98
2021년08월,경기,LPG,952.03
2021년09월,경기,LPG,981.48
2021년10월,경기,LPG,980.98
2021년11월,경기,LPG,1055
2021년12월,경기,LPG,1089.65
2022년01월,경기,LPG,1073.18
2022년02월,경기,LPG,1051.9
2022년03월,경기,LPG,1086.12
2022년04월,경기,LPG,1167.02
2022년05월,경기,LPG,1137.48
2022년06월,경기,LPG,1136.81
2022년07월,경기,LPG,1101.66
2022년08월,경기,LPG,1090.49
2022년09월,경기,LPG,1052.2
2022년10월,경기,LPG,1051.92
2022년11월,경기,LPG,1034.04
2022년12월,경기,LPG,1022.91
2023년01월,경기,LPG,1021.65
2023년02월,경기,LPG,992.72
2023년03월,경기,LPG,991.58
2023년04월,경기,LPG,991.12
2023년05월,경기,LPG,990.34
2023년06월,경기,LPG,963.33
2023년07월,경기,LPG,904.32
2023년08월,경기,LPG,868.15
2023년09월,경기,LPG,894.09
2023년10월,경기,LPG,938.85
2023년11월,경기,LPG,969.11
2023년12월,경기,LPG,968.81
2024년01월,경기,LPG,968.41
2024년02월,경기,LPG,967.58
2024년03월,경기,LPG,967.44
2024년04월,경기,LPG,968.06
2024년05월,경기,LPG,967.99
2024년06월,경기,LPG,968.08
2024년07월,경기,LPG,980.41
2024년08월,경기,LPG,1013.72
2024년09월,경기,LPG,1014.04
2024년10월,경기,LPG,1014.02
2024년11월,경기,LPG,1027.38
2024년12월,경기,LPG,1056.33
2025년01월,경기,LPG,1057.25
2025년02월,경기,LPG,1072.08
2025년03월,경기,LPG,1071.02
2025년04월,경기,LPG,1070.71
2025년05월,경기,LPG,1086.26
2020년01월,강원,LPG,851.03
2020년02월,강원,LPG,904.71
2020년03월,강원,LPG,904.76
2020년04월,강원,LPG,849.01
2020년05월,강원,LPG,756.36
2020년06월,강원,LPG,781.84
2020년07월,강원,LPG,792.26
2020년08월,강원,LPG,791.89
2020년09월,강원,LPG,802.17
2020년10월,강원,LPG,802.39
2020년11월,강원,LPG,802.14
2020년12월,강원,LPG,827.88
2021년01월,강원,LPG,828.14
2021년02월,강원,LPG,879.08
2021년03월,강원,LPG,930.19
2021년04월,강원,LPG,930.92
2021년05월,강원,LPG,931.08
2021년06월,강원,LPG,911.49
2021년07월,강원,LPG,939.08
2021년08월,강원,LPG,986.03
2021년09월,강원,LPG,1015.05
2021년10월,강원,LPG,1015.68
2021년11월,강원,LPG,1087.21
2021년12월,강원,LPG,1121.4
2022년01월,강원,LPG,1107.11
2022년02월,강원,LPG,1087
2022년03월,강원,LPG,1119.42
2022년04월,강원,LPG,1199.32
2022년05월,강원,LPG,1171.8
2022년06월,강원,LPG,1170.28
2022년07월,강원,LPG,1136.24
2022년08월,강원,LPG,1124.8
2022년09월,강원,LPG,1088.14
2022년10월,강원,LPG,1085.89
2022년11월,강원,LPG,1070.31
2022년12월,강원,LPG,1057.34
2023년01월,강원,LPG,1056.59
2023년02월,강원,LPG,1027.74
2023년03월,강원,LPG,1025.7
2023년04월,강원,LPG,1025.26
2023년05월,강원,LPG,1025.33
2023년06월,강원,LPG,998.05
2023년07월,강원,LPG,939.13
2023년08월,강원,LPG,901.32
2023년09월,강원,LPG,926.52
2023년10월,강원,LPG,971.49
2023년11월,강원,LPG,1001.44
2023년12월,강원,LPG,1001.22
2024년01월,강원,LPG,1000.51
2024년02월,강원,LPG,1000.37
2024년03월,강원,LPG,1001.22
2024년04월,강원,LPG,1000.75
2024년05월,강원,LPG,1000.68
2024년06월,강원,LPG,1000.98
2024년07월,강원,LPG,1016.12
2024년08월,강원,LPG,1049.81
2024년09월,강원,LPG,1049.87
2024년10월,강원,LPG,1049.22
2024년11월,강원,LPG,1062.23
2024년12월,강원,LPG,1090.78
2025년01월,강원,LPG,1091.48
2025년02월,강원,LPG,1105.39
2025년03월,강원,LPG,1105.58
2025년04월,강원,LPG,1105.67
2025년05월,강원,LPG,1121.59
2020년01월,충북,LPG,834.72
2020년02월,충북,LPG,885.29
2020년03월,충북,LPG,886.32
2020년04월,충북,LPG,831.84
2020년05월,충북,LPG,743.37
2020년06월,충북,LPG,762.29
2020년07월,충북,LPG,772.84
2020년08월,충북,LPG,773.76
2020년09월,충북,LPG,784.39
2020년10월,충북,LPG,784.44
2020년11월,충북,LPG,780.87
2020년12월,충북,LPG,804.21
2021년01월,충북,LPG,805.33
2021년02월,충북,LPG,852.35
2021년03월,충북,LPG,902.91
2021년04월,충북,LPG,902.48
2021년05월,충북,LPG,903.01
2021년06월,충북,LPG,885.03
2021년07월,충북,LPG,912.84
2021년08월,충북,LPG,957.39
2021년09월,충북,LPG,986.98
2021년10월,충북,LPG,987.89
2021년11월,충북,LPG,1061.2
2021년12월,충북,LPG,1094.77
2022년01월,충북,LPG,1079.63
2022년02월,충북,LPG,1058.45
2022년03월,충북,LPG,1090.19
2022년04월,충북,LPG,1171.18
2022년05월,충북,LPG,1142.11
2022년06월,충북,LPG,1141.05
2022년07월,충북,LPG,1107.01
2022년08월,충북,LPG,1095.83
2022년09월,충북,LPG,1058.96
2022년10월,충북,LPG,1055.85
2022년11월,충북,LPG,1039.44
2022년12월,충북,LPG,1028.39
2023년01월,충북,LPG,1026.68
2023년02월,충북,LPG,999.46
2023년03월,충북,LPG,996.51
2023년04월,충북,LPG,996.38
2023년05월,충북,LPG,997.01
2023년06월,충북,LPG,970.85
2023년07월,충북,LPG,912.91
2023년08월,충북,LPG,875.62
2023년09월,충북,LPG,899.78
2023년10월,충북,LPG,947.33
2023년11월,충북,LPG,977.93
2023년12월,충북,LPG,976.7
2024년01월,충북,LPG,976.46
2024년02월,충북,LPG,976.76
2024년03월,충북,LPG,976.21
2024년04월,충북,LPG,975.06
2024년05월,충북,LPG,974.12
2024년06월,충북,LPG,973.24
2024년07월,충북,LPG,987.88
2024년08월,충북,LPG,1022.85
2024년09월,충북,LPG,1023.31
2024년10월,충북,LPG,1023.15
2024년11월,충북,LPG,1036.53
2024년12월,충북,LPG,1064.51
2025년01월,충북,LPG,1064.95
2025년02월,충북,LPG,1079.79
2025년03월,충북,LPG,1079.68
2025년04월,충북,LPG,1080.17
2025년05월,충북,LPG,1094.54
2020년01월,충남,LPG,825.76
2020년02월,충남,LPG,877.49
2020년03월,충남,LPG,877.49
2020년04월,충남,LPG,822.73
2020년05월,충남,LPG,729.29
2020년06월,충남,LPG,752.78
2020년07월,충남,LPG,763.31
2020년08월,충남,LPG,763.24
2020년09월,충남,LPG,774.97
2020년10월,충남,LPG,774.41
2020년11월,충남,LPG,771.69
2020년12월,충남,LPG,800.44
2021년01월,충남,LPG,800.54
2021년02월,충남,LPG,850.81
2021년03월,충남,LPG,900.26
2021년04월,충남,LPG,900.8
2021년05월,충남,LPG,900.89
2021년06월,충남,LPG,883.78
2021년07월,충남,LPG,910.84
2021년08월,충남,LPG,958.19
2021년09월,충남,LPG,982.79
2021년10월,충남,LPG,984.22
2021년11월,충남,LPG,1056.27
2021년12월,충남,LPG,1090.56
2022년01월,충남,LPG,1073.97
2022년02월,충남,LPG,1053.68
2022년03월,충남,LPG,1086.9
2022년04월,충남,LPG,1169.13
2022년05월,충남,LPG,1140.69
2022년06월,충남,LPG,1139.41
2022년07월,충남,LPG,1107.1
2022년08월,충남,LPG,1094.37
2022년09월,충남,LPG,1058.77
2022년10월,충남,LPG,1057.65
2022년11월,충남,LPG,1039.31
2022년12월,충남,LPG,1028.49
2023년01월,충남,LPG,1026.21
2023년02월,충남,LPG,999.22
2023년03월,충남,LPG,998.07
2023년04월,충남,LPG,996.75
2023년05월,충남,LPG,996.28
2023년06월,충남,LPG,970.38
2023년07월,충남,LPG,913.53
2023년08월,충남,LPG,879.44
2023년09월,충남,LPG,903.91
2023년10월,충남,LPG,947.3
2023년11월,충남,LPG,976.53
2023년12월,충남,LPG,976.85
2024년01월,충남,LPG,976.02
2024년02월,충남,LPG,975.87
2024년03월,충남,LPG,976.03
2024년04월,충남,LPG,976.91
2024년05월,충남,LPG,976.05
2024년06월,충남,LPG,976.77
2024년07월,충남,LPG,989.33
2024년08월,충남,LPG,1022.46
2024년09월,충남,LPG,1023.08
2024년10월,충남,LPG,1023.5
2024년11월,충남,LPG,1035.84
2024년12월,충남,LPG,1060.94
2025년01월,충남,LPG,1060.44
2025년02월,충남,LPG,1077.31
2025년03월,충남,LPG,1077.38
2025년04월,충남,LPG,1077.63
2025년05월,충남,LPG,1094.66
2020년01월,전북,LPG,788.78
2020년02월,전북,LPG,843.77
2020년03월,전북,LPG,837.28
2020년04월,전북,LPG,792.68
2020년05월,전북,LPG,699.33
2020년06월,전북,LPG,720.11
2020년07월,전북,LPG,733.42
2020년08월,전북,LPG,737.59
2020년09월,전북,LPG,756.13
2020년10월,전북,LPG,756.1
2020년11월,전북,LPG,755.86
2020년12월,전북,LPG,786.26
2021년01월,전북,LPG,786.24
2021년02월,전북,LPG,835.61
2021년03월,전북,LPG,887.09
2021년04월,전북,LPG,886.02
2021년05월,전북,LPG,885.98
2021년06월,전북,LPG,866.88
2021년07월,전북,LPG,892.87
2021년08월,전북,LPG,937.31
2021년09월,전북,LPG,963.08
2021년10월,전북,LPG,964.3
2021년11월,전북,LPG,1034.03
2021년12월,전북,LPG,1066.12
2022년01월,전북,LPG,1050.3
2022년02월,전북,LPG,1026.96
2022년03월,전북,LPG,1052.21
2022년04월,전북,LPG,1127.05
2022년05월,전북,LPG,1106.3
2022년06월,전북,LPG,1102.47
2022년07월,전북,LPG,1075.29
2022년08월,전북,LPG,1066.07
2022년09월,전북,LPG,1032.97
2022년10월,전북,LPG,1027.04
2022년11월,전북,LPG,1006.66
2022년12월,전북,LPG,991.05
2023년01월,전북,LPG,989.57
2023년02월,전북,LPG,963.55
2023년03월,전북,LPG,949.61
2023년04월,전북,LPG,944.39
2023년05월,전북,LPG,944.76
2023년06월,전북,LPG,918.93
2023년07월,전북,LPG,871.97
2023년08월,전북,LPG,839.11
2023년09월,전북,LPG,861.43
2023년10월,전북,LPG,907.01
2023년11월,전북,LPG,933.07
2023년12월,전북,LPG,931.43
2024년01월,전북,LPG,930.73
2024년02월,전북,LPG,930.22
2024년03월,전북,LPG,929.14
2024년04월,전북,LPG,928.13
2024년05월,전북,LPG,927.22
2024년06월,전북,LPG,923.7
2024년07월,전북,LPG,939.34
2024년08월,전북,LPG,972.27
2024년09월,전북,LPG,973.22
2024년10월,전북,LPG,971.19
2024년11월,전북,LPG,980.79
2024년12월,전북,LPG,1010.74
2025년01월,전북,LPG,1012.33
2025년02월,전북,LPG,1028.73
2025년03월,전북,LPG,1027.73
2025년04월,전북,LPG,1026.72
2025년05월,전북,LPG,1042.69
2020년01월,전남,LPG,812.32
2020년02월,전남,LPG,864.97
2020년03월,전남,LPG,864.91
2020년04월,전남,LPG,812.47
2020년05월,전남,LPG,720.41
2020년06월,전남,LPG,742.31
2020년07월,전남,LPG,754.36
2020년08월,전남,LPG,755.36
2020년09월,전남,LPG,765.45
2020년10월,전남,LPG,766.36
2020년11월,전남,LPG,766.47
2020년12월,전남,LPG,789.58
2021년01월,전남,LPG,789.5
2021년02월,전남,LPG,837.8
2021년03월,전남,LPG,882.48
2021년04월,전남,LPG,882.06
2021년05월,전남,LPG,885.8
2021년06월,전남,LPG,867.67
2021년07월,전남,LPG,893.35
2021년08월,전남,LPG,943.16
2021년09월,전남,LPG,972.86
2021년10월,전남,LPG,972.68
2021년11월,전남,LPG,1047.97
2021년12월,전남,LPG,1082.78
2022년01월,전남,LPG,1067.14
2022년02월,전남,LPG,1045.88
2022년03월,전남,LPG,1078.93
2022년04월,전남,LPG,1157.48
2022년05월,전남,LPG,1126.58
2022년06월,전남,LPG,1125.68
2022년07월,전남,LPG,1093.18
2022년08월,전남,LPG,1081.07
2022년09월,전남,LPG,1044.16
2022년10월,전남,LPG,1042.66
2022년11월,전남,LPG,1026.62
2022년12월,전남,LPG,1021.35
2023년01월,전남,LPG,1021.13
2023년02월,전남,LPG,996.4
2023년03월,전남,LPG,996.15
2023년04월,전남,LPG,995.29
2023년05월,전남,LPG,993.75
2023년06월,전남,LPG,968.07
2023년07월,전남,LPG,919.38
2023년08월,전남,LPG,886.32
2023년09월,전남,LPG,913.04
2023년10월,전남,LPG,956.86
2023년11월,전남,LPG,986.25
2023년12월,전남,LPG,985.9
2024년01월,전남,LPG,987.13
2024년02월,전남,LPG,986.42
2024년03월,전남,LPG,985.79
2024년04월,전남,LPG,985.63
2024년05월,전남,LPG,985.79
2024년06월,전남,LPG,985.73
2024년07월,전남,LPG,998.17
2024년08월,전남,LPG,1033.25
2024년09월,전남,LPG,1033.01
2024년10월,전남,LPG,1032.52
2024년11월,전남,LPG,1044.77
2024년12월,전남,LPG,1072.9
2025년01월,전남,LPG,1073.19
2025년02월,전남,LPG,1087.85
2025년03월,전남,LPG,1087.87
2025년04월,전남,LPG,1088.01
2025년05월,전남,LPG,1103.97
2020년01월,경북,LPG,812.16
2020년02월,경북,LPG,865.05
2020년03월,경북,LPG,865.95
2020년04월,경북,LPG,809.54
2020년05월,경북,LPG,721.18
2020년06월,경북,LPG,742.31
2020년07월,경북,LPG,751.3
2020년08월,경북,LPG,750.25
2020년09월,경북,LPG,760.13
2020년10월,경북,LPG,759.24
2020년11월,경북,LPG,758.23
2020년12월,경북,LPG,784.32
2021년01월,경북,LPG,785.94
2021년02월,경북,LPG,839.93
2021년03월,경북,LPG,891.69
2021년04월,경북,LPG,892.96
2021년05월,경북,LPG,891.92
2021년06월,경북,LPG,868.97
2021년07월,경북,LPG,897.8
2021년08월,경북,LPG,943.15
2021년09월,경북,LPG,973.05
2021년10월,경북,LPG,972.75
2021년11월,경북,LPG,1042.84
2021년12월,경북,LPG,1073.6
2022년01월,경북,LPG,1056.7
2022년02월,경북,LPG,1037.85
2022년03월,경북,LPG,1069.84
2022년04월,경북,LPG,1152.42
2022년05월,경북,LPG,1125.59
2022년06월,경북,LPG,1124.49
2022년07월,경북,LPG,1089.94
2022년08월,경북,LPG,1077.74
2022년09월,경북,LPG,1039.08
2022년10월,경북,LPG,1034.14
2022년11월,경북,LPG,1017.5
2022년12월,경북,LPG,1006.52
2023년01월,경북,LPG,1003.5
2023년02월,경북,LPG,977.07
2023년03월,경북,LPG,974.8
2023년04월,경북,LPG,974.45
2023년05월,경북,LPG,973.51
2023년06월,경북,LPG,949.29
2023년07월,경북,LPG,892.08
2023년08월,경북,LPG,856.37
2023년09월,경북,LPG,881.3
2023년10월,경북,LPG,924.9
2023년11월,경북,LPG,957.28
2023년12월,경북,LPG,958.63
2024년01월,경북,LPG,958.32
2024년02월,경북,LPG,960.9
2024년03월,경북,LPG,960.62
2024년04월,경북,LPG,959.89
2024년05월,경북,LPG,959.78
2024년06월,경북,LPG,959.82
2024년07월,경북,LPG,973.27
2024년08월,경북,LPG,1007.07
2024년09월,경북,LPG,1007.76
2024년10월,경북,LPG,1007.93
2024년11월,경북,LPG,1021.08
2024년12월,경북,LPG,1050.61
2025년01월,경북,LPG,1050.79
2025년02월,경북,LPG,1065.57
2025년03월,경북,LPG,1066.02
2025년04월,경북,LPG,1066.26
2025년05월,경북,LPG,1079.57
2020년01월,경남,LPG,811.57
2020년02월,경남,LPG,865.62
2020년03월,경남,LPG,866.94
2020년04월,경남,LPG,807.44
2020년05월,경남,LPG,708.25
2020년06월,경남,LPG,723.88
2020년07월,경남,LPG,731.62
2020년08월,경남,LPG,731.33
2020년09월,경남,LPG,742.62
2020년10월,경남,LPG,744.65
2020년11월,경남,LPG,744.61
2020년12월,경남,LPG,770.92
2021년01월,경남,LPG,771.8
2021년02월,경남,LPG,825.06
2021년03월,경남,LPG,876.97
2021년04월,경남,LPG,879.87
